Daynum,Last,Lblk,Ldr,Lfga,Lfga3,Lfgm,Lfgm3,Lfta,Lftm,Lor,Lpf,Lscore,Lstl,Lto,Numot,Season,Wast,Wblk,Wdr,Wfga,Wfga3,Wfgm,Wfgm3,Wfta,Wftm,Win,Wor,Wpf,Wscore,Wstl,Wto,adv
138,14,1,20,65,28,25,9,19,16,16,21,75,6,11,0,2004,10,1,26,55,13,27,5,23,19,1,9,19,78,6,11,1314
137,10,1,10,53,27,17,10,13,8,11,20,52,4,8,0,2006,7,6,28,45,10,18,2,26,22,1,14,14,60,4,11,1335
139,10,3,22,56,22,22,3,12,7,6,17,54,7,13,0,2006,17,3,29,56,19,26,8,19,15,1,9,14,75,8,10,1301
143,19,1,13,55,33,25,15,8,6,3,14,71,3,8,0,2006,19,1,28,58,19,28,4,20,14,1,17,12,74,8,13,1452
137,14,0,18,62,25,25,7,12,10,16,22,67,5,17,0,2007,11,4,21,51,16,25,4,26,25,1,9,14,79,8,15,1308
137,10,1,17,59,23,17,6,21,14,18,19,54,4,7,0,2008,17,6,29,55,22,27,10,18,10,1,15,16,74,2,11,1122
139,10,3,22,55,22,22,9,22,19,8,19,72,4,9,0,2008,17,7,25,57,26,25,13,21,12,1,16,19,75,3,13,1274
144,13,4,23,65,17,22,6,18,12,19,14,62,5,10,0,2008,16,5,28,65,22,32,7,18,11,1,14,14,82,7,6,1390
136,12,2,22,54,13,22,4,19,14,8,20,62,6,12,0,2009,12,1,27,57,20,27,11,19,11,1,14,18,76,6,14,1278
137,12,3,21,75,29,33,7,11,8,17,17,81,7,7,0,2011,14,9,27,63,9,30,4,26,21,1,15,14,85,4,10,1324
136,17,1,21,56,15,27,8,33,23,11,18,85,2,10,0,2014,17,5,20,58,12,31,5,27,20,1,10,24,87,6,9,1113
152,20,2,17,63,21,27,10,32,20,17,26,84,6,14,0,2003,14,2,28,56,13,32,7,31,24,0,9,21,95,9,13,1393
144,12,6,21,62,16,26,7,17,12,14,25,71,1,8,0,2004,13,3,23,58,25,23,8,35,25,0,16,20,79,6,7,1462
136,2,6,27,68,10,24,5,6,4,13,16,57,5,5,0,2005,11,7,33,62,14,23,3,18,12,0,16,14,61,4,8,1305
145,14,7,31,69,29,21,10,11,8,14,16,60,7,12,1,2006,18,7,33,66,18,28,3,16,11,0,9,13,70,8,10,1261
139,10,3,24,64,28,24,7,16,13,11,27,68,3,14,0,2007,13,2,30,59,16,27,6,38,27,0,13,16,87,6,10,1425
146,13,4,23,69,28,25,9,9,8,13,25,67,5,8,0,2008,18,5,32,52,11,26,3,36,30,0,7,13,85,4,7,1272
138,8,3,23,50,12,25,3,25,16,13,23,69,5,15,0,2009,9,2,19,53,14,23,7,27,21,0,12,20,74,8,9,1181
136,11,4,24,69,24,26,8,33,20,10,20,80,11,5,1,2010,15,4,39,70,18,30,6,24,15,0,20,24,81,2,20,1448
139,13,7,23,53,11,24,3,22,18,10,17,69,5,13,0,2011,17,2,21,54,14,24,8,22,14,0,11,20,70,8,12,1112
137,11,5,24,57,20,20,7,14,12,10,15,59,6,11,0,2012,17,4,28,59,16,27,3,16,8,0,12,16,65,4,9,1153
138,14,3,20,62,11,23,4,16,15,21,16,65,3,9,0,2014,16,2,19,54,28,24,14,21,17,0,11,12,79,5,4,1276
136,7,5,29,50,19,17,6,12,8,12,22,48,4,15,0,2015,11,4,23,48,13,16,4,28,20,0,5,13,56,5,5,1139
137,10,4,21,56,23,25,9,18,13,11,24,72,2,9,0,2016,7,3,25,43,20,21,8,32,25,0,5,18,75,2,10,1320
136,12,2,24,51,19,20,4,21,14,11,16,58,6,12,0,2006,14,5,24,56,20,20,7,22,19,1,14,19,66,8,10,1393
136,8,1,19,58,20,21,4,8,6,8,19,52,2,10,0,2007,10,5,29,51,13,24,5,27,15,1,11,13,68,4,8,1335
138,5,7,22,45,18,20,5,31,24,8,28,69,3,14,0,2007,9,1,19,41,8,19,5,39,29,1,6,23,72,6,11,1257
136,13,1,17,54,22,24,7,14,7,8,15,62,6,7,0,2008,18,0,28,46,16,25,8,17,9,1,9,15,67,2,13,1140
136,15,1,19,59,16,23,7,18,13,7,20,66,11,10,0,2009,20,6,28,52,17,30,6,19,13,1,7,15,79,2,14,1140
137,8,3,21,62,20,24,5,4,0,10,18,53,4,9,0,2010,12,1,32,51,18,25,8,14,11,1,7,13,69,4,11,1429
137,14,5,18,56,27,21,9,23,14,7,23,65,14,18,0,2016,17,1,33,57,19,32,7,28,21,1,12,19,92,13,20,1453
139,16,3,32,69,34,27,12,27,22,7,27,88,9,13,2,2016,8,0,37,71,31,31,7,34,23,1,13,23,92,6,14,1320
138,9,3,26,53,13,22,6,12,7,10,22,57,7,17,0,2006,5,6,23,54,12,19,2,23,18,0,12,12,58,4,13,1261
143,14,0,24,59,10,28,3,10,5,12,20,64,4,8,0,2007,8,6,20,54,17,23,5,21,14,0,11,15,65,2,8,1272
138,12,2,19,51,10,22,2,7,3,10,15,49,2,11,0,2008,7,11,21,44,18,19,6,11,7,0,8,16,51,7,14,1417
138,17,3,16,63,15,26,3,17,11,12,21,66,3,7,0,2009,20,5,27,57,10,33,5,27,21,0,12,16,92,3,9,1163
139,14,3,31,65,17,23,5,17,10,14,13,61,8,14,1,2010,11,6,34,63,17,26,6,6,5,0,5,18,63,12,12,1345
137,12,1,21,51,25,16,9,19,9,12,19,50,6,11,0,2011,14,10,29,43,15,20,4,20,13,0,6,17,57,6,13,1199
143,14,4,26,64,28,22,6,24,13,16,12,63,6,12,0,2016,23,5,31,63,25,31,11,9,4,0,10,18,77,4,15,1328
136,14,4,20,58,24,25,6,21,17,13,20,73,11,14,0,2004,17,2,22,59,11,29,4,18,14,1,14,16,76,7,16,1150
136,16,2,18,60,20,26,6,15,8,9,15,66,5,13,0,2005,21,2,28,52,7,32,3,16,11,1,4,14,78,7,14,1417
138,14,1,27,62,13,29,2,18,9,17,17,69,2,13,0,2005,18,1,24,59,11,29,4,16,9,1,8,14,71,7,7,1211
138,16,2,20,53,12,25,3,14,12,9,11,65,7,9,0,2004,13,0,20,57,31,27,12,5,4,0,11,16,70,4,13,1386
143,10,1,19,56,8,24,1,16,11,15,15,60,11,16,0,2005,14,3,20,51,22,24,9,13,8,0,11,15,65,5,18,1452
136,11,0,16,65,17,30,7,9,8,11,15,75,4,6,0,2007,16,9,24,57,20,30,8,20,16,0,11,10,84,3,8,1130
136,14,4,22,54,18,25,7,9,4,6,16,61,8,14,0,2016,14,2,26,51,17,25,9,16,12,0,8,14,71,10,14,1139
137,13,6,21,65,29,23,11,6,2,12,19,59,6,9,0,2003,19,4,30,64,20,26,6,18,13,0,17,11,71,5,10,1462
136,11,3,16,66,28,28,9,9,6,12,19,71,3,11,0,2003,18,1,26,57,12,33,8,13,10,1,8,11,84,6,12,1173
138,12,3,30,59,11,26,3,5,5,11,16,60,1,11,0,2003,12,3,22,57,22,22,6,17,11,0,10,11,61,5,5,1458
137,14,2,21,57,19,21,7,14,10,12,18,59,2,16,0,2014,17,5,23,63,16,29,5,15,13,0,13,13,76,11,10,1417
135,10,6,26,56,15,25,3,15,9,10,15,62,5,11,0,2016,10,6,26,59,25,24,6,16,13,0,12,14,67,5,8,1276
134,16,0,28,67,31,29,12,31,14,17,22,84,5,15,1,2003,17,3,30,69,29,32,11,26,17,0,14,22,92,5,12,1421
135,12,1,16,50,13,24,4,22,17,11,23,69,3,13,0,2014,15,4,18,51,15,29,6,22,17,0,10,20,81,4,10,1142
136,5,3,11,51,12,24,5,30,19,8,19,72,5,9,0,2015,13,3,23,53,11,32,5,27,24,0,12,23,93,8,12,1112
137,19,5,31,64,20,35,6,34,24,10,30,100,6,16,0,2004,23,2,26,65,26,30,9,44,33,1,11,26,102,8,12,1449
139,13,4,21,61,20,27,7,18,14,20,16,75,4,16,0,2004,19,1,15,67,18,30,8,13,8,1,18,19,76,9,12,1246
136,10,5,26,64,31,23,6,22,16,16,26,68,6,21,0,2005,15,2,24,59,16,27,7,36,21,1,11,23,82,8,15,1261
136,12,9,28,65,23,24,6,7,5,9,15,59,9,11,0,2015,9,5,33,69,18,24,3,11,9,1,19,10,60,7,13,1235
144,12,4,19,71,33,23,8,24,20,14,27,74,13,12,0,2004,21,3,35,56,10,30,4,44,36,0,10,19,100,9,17,1242
138,15,2,17,64,30,21,6,18,15,15,22,63,9,14,0,2005,16,7,28,57,22,30,7,23,18,0,11,14,85,7,16,1112
137,17,7,25,58,24,25,5,17,9,13,20,64,5,10,0,2006,12,3,27,61,25,19,5,30,26,0,20,16,69,2,8,1246
134,10,3,22,48,24,18,12,7,4,7,10,52,4,19,0,2011,17,2,25,50,13,26,4,16,14,0,4,12,70,10,12,1155
138,17,3,14,66,26,29,12,10,5,12,21,75,5,8,0,2015,17,4,26,58,9,35,5,25,17,0,15,16,92,4,13,1417
137,10,2,20,52,14,24,5,2,2,9,10,55,5,14,0,2015,9,2,16,55,15,23,5,6,6,0,9,11,57,4,9,1257
137,10,0,24,52,20,16,5,10,7,9,22,44,6,14,0,2004,7,1,27,44,16,13,5,31,22,0,10,15,53,8,13,1338
137,16,6,17,61,28,21,11,21,18,12,21,71,10,10,0,2005,17,6,29,58,6,29,3,25,16,0,14,13,77,7,13,1163
136,9,3,18,59,19,17,4,13,6,9,16,44,8,14,0,2006,20,4,36,56,13,30,4,17,14,1,9,14,78,11,14,1125
138,10,3,20,39,11,19,2,25,19,10,15,59,7,15,0,2006,17,4,14,47,25,24,9,13,5,1,7,20,62,5,11,1104
143,14,4,26,51,10,24,3,26,20,11,22,71,3,17,0,2006,12,4,20,57,21,23,6,30,21,1,12,22,73,5,10,1211
145,5,1,25,54,17,17,2,15,9,16,29,45,8,18,0,2006,7,2,23,40,8,14,2,39,20,1,13,14,50,4,17,1272
152,4,7,19,50,6,16,0,28,13,14,18,45,9,15,0,2006,10,5,27,51,18,21,5,17,12,1,15,24,59,10,17,1261
136,8,3,19,38,6,13,1,22,15,6,13,42,5,17,0,2007,18,5,22,58,19,27,10,9,6,1,13,18,70,6,13,1451
138,8,4,25,52,16,17,5,21,10,13,19,49,4,12,0,2007,10,2,29,47,9,17,2,24,18,1,9,19,54,6,10,1231
143,13,2,19,55,16,20,7,14,8,8,23,55,5,10,0,2007,10,2,27,42,13,18,5,26,23,1,6,18,64,1,14,1338
145,17,6,14,56,8,23,4,11,5,14,19,55,17,21,0,2007,12,3,21,45,17,24,8,18,12,1,10,14,68,15,25,1242
136,7,5,19,66,14,13,1,6,2,15,9,29,7,11,0,2008,20,13,40,57,20,27,8,11,8,1,12,9,70,7,12,1290
138,12,2,19,51,10,22,2,7,3,10,15,49,2,11,0,2008,7,11,21,44,18,19,6,11,7,1,8,16,51,7,14,1401
143,12,4,18,72,24,25,9,26,19,18,24,78,11,11,0,2008,17,8,34,58,9,29,4,35,26,1,17,22,88,6,19,1443
145,12,1,14,58,19,21,4,16,11,14,15,57,6,9,0,2008,17,6,24,52,15,28,7,18,13,1,13,19,76,6,14,1462
136,14,4,21,49,15,20,6,25,18,10,17,64,5,12,0,2009,9,1,24,52,12,21,6,19,17,1,9,20,65,9,12,1433
136,20,8,21,62,25,25,10,21,16,15,28,76,9,16,0,2011,13,8,26,48,11,22,4,47,30,1,13,20,78,7,16,1277
137,14,2,21,57,19,21,7,14,10,12,18,59,2,16,0,2014,17,5,23,63,16,29,5,15,13,1,13,13,76,11,10,1409
139,11,1,24,57,27,20,7,16,13,12,23,60,1,8,0,2014,22,3,26,53,14,29,4,23,15,1,4,17,77,3,3,1372
136,12,4,23,55,16,20,7,20,12,10,14,59,11,9,0,2015,10,5,27,47,20,20,10,14,10,1,7,17,60,4,18,1374
138,17,3,14,66,26,29,12,10,5,12,21,75,5,8,0,2015,17,4,26,58,9,35,5,25,17,1,15,16,92,4,13,1412
136,16,2,18,60,20,26,6,15,8,9,15,66,5,13,0,2005,21,2,28,52,7,32,3,16,11,0,4,14,78,7,14,1403
154,11,1,26,61,17,22,3,14,10,14,22,57,3,12,0,2006,21,10,26,58,19,26,6,20,15,0,9,13,73,7,6,1196
152,12,0,20,64,23,25,5,13,11,6,26,66,6,3,0,2007,10,6,35,45,22,24,9,31,19,0,8,17,76,2,16,1196
152,8,4,24,64,13,24,4,13,11,12,17,63,6,12,0,2008,10,6,28,64,12,27,4,23,20,0,15,14,78,7,9,1272
138,14,3,21,47,24,20,9,30,20,7,21,69,7,20,0,2009,20,1,25,67,25,31,8,27,19,0,16,22,89,11,11,1437
138,12,5,21,55,13,23,3,25,16,14,14,65,4,8,0,2011,13,4,24,54,14,27,6,17,13,0,8,18,73,2,8,1196
137,10,2,23,63,22,20,4,25,19,19,19,63,5,15,0,2013,19,3,25,61,16,31,9,19,12,0,11,19,83,7,11,1278
143,12,4,22,64,18,27,3,15,11,8,19,68,8,8,0,2014,22,5,30,58,21,29,8,18,13,0,10,15,79,4,12,1196
144,12,7,27,67,13,26,3,11,7,12,22,62,4,7,0,2015,15,4,32,67,19,27,3,23,17,0,18,18,74,5,5,1211
137,9,2,21,49,22,16,5,23,15,11,21,52,9,15,0,2004,10,0,24,49,17,18,5,24,20,0,13,20,61,5,15,1301
137,14,0,24,53,12,24,4,18,10,13,21,62,7,18,0,2005,12,2,20,57,22,22,6,27,18,0,16,19,68,5,11,1257
137,8,5,23,66,16,25,4,17,12,13,18,66,3,4,0,2014,18,3,30,54,23,28,9,21,11,0,6,17,76,0,6,1166
137,8,0,20,50,26,16,8,13,7,9,16,47,12,12,0,2008,14,2,29,51,23,26,8,14,6,0,11,12,66,6,15,1207
134,16,0,28,67,31,29,12,31,14,17,22,84,5,15,1,2003,17,3,30,69,29,32,11,26,17,1,14,22,92,5,12,1411
134,19,2,26,56,29,24,9,26,20,7,24,77,6,16,1,2011,17,1,29,54,12,27,4,28,23,1,6,25,81,6,15,1114
137,5,3,16,62,21,23,5,12,10,13,16,61,9,11,0,2003,15,2,28,62,16,31,6,20,14,0,19,16,82,6,14,1400
136,9,6,18,55,19,17,3,19,14,9,21,51,7,10,0,2011,18,1,28,59,19,25,8,25,16,0,22,16,74,4,12,1338
136,17,0,22,49,23,21,9,16,14,10,22,65,3,12,0,2012,16,5,18,56,23,25,5,24,17,0,15,15,72,5,9,1393
137,11,2,20,57,17,21,5,13,9,12,12,56,5,14,0,2016,21,5,25,57,28,33,13,11,7,0,7,10,86,8,11,1437
137,16,1,19,55,29,20,13,26,20,10,19,73,7,8,0,2003,17,3,27,54,19,27,10,15,11,0,8,20,75,3,13,1268
136,20,1,25,54,22,32,11,18,10,8,22,85,2,15,1,2006,16,1,19,66,22,31,10,22,16,0,15,20,88,6,10,1203
136,10,3,21,68,26,30,11,19,14,13,33,85,5,9,0,2016,11,8,28,54,15,29,4,43,31,0,12,18,93,4,10,1181
137,11,4,20,61,11,25,3,17,10,21,23,63,6,11,0,2007,15,5,20,60,30,19,8,27,21,1,24,20,67,5,9,1210
139,14,1,24,51,21,21,5,27,21,7,21,68,6,8,0,2007,12,2,27,52,20,24,10,20,16,1,6,22,74,3,9,1458
136,9,1,22,59,17,21,5,15,11,12,14,58,10,20,0,2008,16,7,29,57,18,29,6,9,7,1,7,16,71,11,19,1245
144,13,3,19,74,33,28,9,12,7,19,21,72,8,8,0,2007,11,3,30,48,23,23,13,22,17,0,7,20,76,4,17,1332
138,6,1,17,45,22,12,5,34,27,9,20,56,6,10,0,2008,9,1,29,50,13,29,5,19,12,0,7,26,75,7,10,1242
136,12,2,13,58,22,25,9,12,7,15,20,66,9,8,0,2010,11,2,22,45,19,20,9,23,20,0,13,16,69,7,16,1320
137,10,0,17,54,24,21,7,19,13,8,16,62,8,9,0,2011,21,2,28,47,13,28,7,14,10,0,5,17,73,3,15,1228
136,13,8,21,71,36,23,9,17,9,12,22,64,14,8,0,2012,12,3,37,48,12,22,7,27,17,0,9,18,68,4,23,1160
136,11,6,30,59,20,19,6,26,17,12,20,61,3,12,0,2013,18,5,33,59,11,26,5,16,7,0,8,19,64,7,11,1143
137,5,3,16,57,20,21,3,20,15,10,20,60,5,11,0,2007,10,5,30,50,13,25,4,25,23,1,9,18,77,8,12,1116
139,10,3,24,64,28,24,7,16,13,11,27,68,3,14,0,2007,13,2,30,59,16,27,6,38,27,1,13,16,87,6,10,1400
137,13,3,17,55,23,18,6,14,13,13,21,55,5,15,0,2009,19,6,24,51,9,27,4,19,14,1,11,18,72,7,13,1130
144,13,7,29,61,18,26,5,9,7,10,19,64,5,18,0,2007,11,4,26,77,14,30,2,17,12,0,20,14,74,6,9,1314
136,12,4,18,50,12,21,6,27,19,9,24,67,6,11,0,2008,15,1,23,60,16,29,7,26,15,0,21,21,80,7,13,1243
139,10,5,18,57,10,23,1,26,22,12,21,69,10,11,0,2009,20,1,24,51,13,22,6,31,24,0,12,18,74,5,16,1277
135,4,6,26,38,9,15,1,25,15,5,20,46,2,15,0,2011,11,3,23,59,24,20,9,15,10,0,17,24,59,5,9,1433
136,13,2,30,52,13,28,6,13,7,5,14,69,6,12,0,2016,17,3,23,62,24,25,9,14,11,0,8,15,70,5,6,1344
137,16,3,17,55,13,24,4,21,11,12,23,63,5,14,0,2008,18,5,23,54,20,28,9,35,22,0,16,18,87,7,12,1272
135,13,3,28,62,26,22,7,12,10,11,22,61,6,12,0,2011,14,0,30,54,16,23,4,30,20,1,10,14,70,4,13,1106
136,2,3,17,63,15,15,2,21,13,22,15,45,8,19,0,2004,11,9,29,54,14,27,6,15,11,0,11,20,71,11,20,1390
137,6,0,15,53,17,18,4,7,6,11,13,46,7,13,0,2011,26,3,24,52,24,29,12,8,5,0,11,9,75,5,13,1326
137,8,2,29,55,17,19,3,24,17,13,22,58,6,17,0,2003,8,4,23,61,23,18,9,18,15,1,13,22,60,7,15,1332
136,13,1,17,53,9,22,2,9,8,5,20,54,6,10,0,2005,15,4,25,49,24,21,6,20,12,1,15,13,60,7,18,1431
138,3,3,14,66,19,21,2,19,14,19,24,58,8,7,0,2005,15,2,30,37,8,22,5,28,18,1,9,19,67,2,20,1328
136,9,1,18,51,26,17,5,13,11,11,18,50,7,12,0,2015,11,7,22,38,13,18,5,21,16,1,4,12,57,7,17,1372
138,9,1,17,55,25,24,9,9,7,10,24,64,6,9,0,2015,12,3,21,38,14,22,8,32,23,1,4,14,75,3,9,1207
136,8,3,10,53,18,26,7,12,10,5,23,69,15,14,0,2016,16,1,23,50,18,27,7,22,19,1,15,11,80,11,20,1201
139,8,2,14,48,14,19,4,16,12,8,19,54,7,16,0,2003,11,3,22,55,13,26,4,18,18,0,13,16,74,4,13,1246
137,12,0,17,50,18,19,3,10,10,9,12,51,2,8,0,2004,20,3,21,44,4,23,3,11,9,0,4,13,58,4,8,1130
144,10,0,16,41,10,17,4,28,14,9,20,52,5,12,0,2005,10,2,21,39,13,24,4,19,10,0,4,25,62,6,14,1246
137,16,3,19,64,32,27,8,13,9,16,22,71,7,20,0,2009,11,2,23,55,12,30,4,28,20,0,11,15,84,13,14,1112
144,8,4,18,60,16,21,4,15,11,18,21,57,8,15,0,2015,5,4,23,45,9,20,3,26,20,0,8,16,63,6,14,1181
138,9,3,20,52,15,22,7,8,8,4,14,59,5,13,0,2016,14,3,26,61,19,34,9,6,5,0,8,13,82,7,9,1211
136,13,1,19,56,17,23,6,10,9,13,15,61,6,13,0,2003,13,4,20,51,6,28,2,11,6,0,7,17,64,8,11,1242
136,15,3,20,55,19,20,7,10,6,12,16,53,6,12,0,2005,9,6,24,49,14,23,6,18,14,0,9,12,66,3,11,1112
136,14,2,26,51,13,25,3,10,8,9,14,61,3,22,0,2006,16,1,17,59,27,28,12,8,7,0,5,14,75,11,7,1449
137,11,3,19,53,23,22,7,8,6,7,21,57,2,9,0,2009,7,2,22,47,19,17,5,23,19,0,10,14,58,4,9,1266
137,8,3,21,62,20,24,5,4,0,10,18,53,4,9,0,2010,12,1,32,51,18,25,8,14,11,0,7,13,69,4,11,1401
136,10,2,21,50,18,23,6,21,16,8,25,68,2,12,0,2011,14,1,21,54,17,22,5,28,24,0,12,17,73,2,11,1243
136,13,2,20,56,17,29,5,24,20,9,25,83,2,14,0,2004,17,6,21,59,18,29,8,31,20,0,16,20,86,7,14,1268
136,13,1,17,53,9,22,2,9,8,5,20,54,6,10,0,2005,15,4,25,49,24,21,6,20,12,0,15,13,60,7,18,1428
136,15,1,24,57,18,24,4,9,7,6,24,59,8,14,0,2010,14,1,24,50,31,23,13,28,18,0,8,13,77,6,10,1139
136,11,6,24,58,11,27,3,32,20,18,19,77,5,17,0,2007,14,1,17,61,16,26,9,24,18,1,14,26,79,13,11,1181
135,4,6,26,38,9,15,1,25,15,5,20,46,2,15,0,2011,11,3,23,59,24,20,9,15,10,1,17,24,59,5,9,1425
137,12,1,24,52,26,20,5,13,11,12,26,56,3,17,0,2011,14,4,22,44,25,18,12,39,26,1,8,16,74,7,6,1207
139,20,6,20,67,25,30,8,11,8,13,15,76,3,7,0,2011,26,2,26,65,21,37,8,14,12,1,9,13,94,4,4,1345
144,7,6,26,71,19,26,7,18,12,21,19,71,8,16,1,2011,18,1,25,53,26,24,12,20,12,1,7,20,72,12,17,1199
146,10,6,26,62,21,22,2,28,15,19,20,61,8,14,0,2011,14,1,26,53,25,21,12,22,17,1,9,18,71,7,13,1242
136,13,4,24,62,16,24,5,10,6,12,12,59,8,12,0,2012,9,3,27,59,23,25,6,9,6,1,10,12,62,8,11,1455
136,5,6,20,43,13,15,1,19,11,9,12,42,2,22,0,2013,15,0,23,65,16,35,8,14,10,1,13,17,88,11,7,1103
137,14,2,21,60,17,25,7,15,10,7,19,67,5,6,0,2016,13,4,31,56,20,27,4,21,17,1,9,18,75,3,12,1333
136,17,4,20,57,20,29,11,13,9,7,22,78,7,17,0,2004,16,2,23,54,16,28,6,27,17,0,9,16,79,7,11,1448
138,13,3,19,71,23,29,7,17,14,15,22,79,9,7,1,2007,20,6,28,57,12,31,6,27,16,0,14,17,84,5,16,1338
136,14,4,21,49,15,20,6,25,18,10,17,64,5,12,0,2009,9,1,24,52,12,21,6,19,17,0,9,20,65,9,12,1417
152,17,4,26,58,22,23,8,13,8,6,24,62,3,10,0,2011,8,2,32,59,23,21,8,26,20,0,16,16,70,5,9,1139
138,8,3,15,57,30,23,9,13,6,8,16,61,10,11,0,2012,13,2,28,46,13,24,6,11,9,0,8,13,63,6,22,1231
138,6,2,17,58,16,23,3,6,4,7,14,53,9,11,0,2013,17,0,29,60,20,31,6,11,10,0,12,7,78,7,12,1276
137,13,5,18,65,21,30,8,11,7,11,21,75,11,11,1,2014,16,2,25,51,16,27,6,23,17,0,10,16,77,6,17,1372
136,14,2,24,63,26,24,10,19,14,13,17,72,4,11,1,2015,16,7,24,57,15,28,6,22,13,0,8,17,75,5,11,1326
139,16,1,24,66,31,30,11,16,10,13,23,81,7,13,0,2016,10,5,26,60,26,29,8,25,19,0,11,18,85,5,12,1328
136,8,0,21,63,23,18,6,11,7,10,20,49,6,13,0,2004,19,5,36,54,13,29,3,25,15,0,10,14,76,6,15,1211
136,10,5,15,54,25,19,7,14,9,8,12,54,12,7,0,2013,16,3,29,58,15,26,6,11,7,0,20,16,65,6,17,1277
137,12,1,20,56,27,20,12,18,10,11,19,62,5,9,0,2015,9,5,30,40,21,19,9,24,18,0,4,19,65,5,11,1268
137,10,1,18,63,19,22,2,16,12,18,19,58,13,12,0,2004,16,5,25,46,19,26,11,18,8,1,8,15,71,9,17,1444
139,13,1,18,57,31,27,13,8,6,13,20,73,1,6,0,2004,15,2,17,49,25,23,10,21,19,1,10,13,75,4,8,1301
136,6,5,22,48,14,13,3,25,15,14,16,44,3,20,0,2007,22,3,26,61,31,26,12,16,13,1,15,22,77,6,11,1203
138,16,4,27,60,19,27,7,17,13,9,16,74,10,19,2,2007,13,2,28,63,27,27,10,18,14,1,11,17,78,12,17,1450
136,14,0,17,56,24,25,9,14,11,8,21,70,4,10,0,2012,13,5,25,46,18,25,8,30,21,1,10,18,79,8,16,1217
143,11,0,15,57,24,20,8,8,5,6,14,53,8,11,0,2004,14,4,33,51,17,27,6,15,13,0,11,10,73,6,18,1163
144,17,4,18,51,27,21,9,20,14,8,16,65,5,5,0,2007,14,3,24,56,19,25,8,14,8,0,16,18,66,3,11,1207
137,12,0,17,61,20,25,4,12,8,14,19,62,9,16,0,2008,16,0,24,46,20,26,9,25,22,0,5,11,83,10,17,1373
136,15,4,23,50,12,22,4,29,17,10,17,65,4,10,0,2010,13,4,24,60,15,25,7,17,9,0,15,21,66,4,11,1293
136,12,2,25,46,13,23,6,23,14,11,14,66,1,7,0,2011,14,9,17,56,24,26,12,12,5,0,10,18,69,4,3,1350
138,8,3,26,46,19,20,5,16,12,9,17,57,4,12,0,2012,13,1,20,55,33,23,10,8,4,0,10,16,60,4,8,1458
134,9,5,29,53,19,16,3,26,15,9,23,50,1,12,0,2016,12,2,34,59,19,22,7,25,19,0,9,22,70,5,7,1455
137,8,3,23,55,12,23,3,9,8,14,12,57,9,24,1,2005,14,0,17,59,21,22,7,11,9,1,13,12,60,10,16,1393
135,6,2,21,60,13,20,4,21,15,19,17,59,3,7,0,2012,16,3,25,50,11,25,4,24,17,1,9,19,71,3,5,1249
136,12,3,26,64,16,20,4,7,7,8,15,51,10,17,0,2003,22,7,36,66,23,31,7,14,11,0,11,8,80,10,16,1112
136,10,1,18,60,32,19,11,6,4,11,19,53,7,12,0,2004,14,3,31,52,14,26,6,23,12,0,11,8,70,6,13,1163
139,5,0,18,70,22,22,7,14,10,23,19,61,4,9,0,2005,12,4,27,56,12,27,2,22,16,0,12,16,72,4,9,1277
137,13,1,13,66,22,23,5,10,5,16,11,56,8,9,0,2010,24,8,27,55,22,30,10,11,9,0,13,14,79,8,16,1393
137,8,2,26,63,18,25,3,8,5,16,19,58,6,20,0,2012,14,6,22,65,18,27,5,24,18,0,15,10,77,14,11,1314
137,6,4,23,57,25,17,4,12,9,12,20,47,9,17,0,2005,9,4,29,53,29,15,8,24,17,1,18,15,55,12,20,1307
139,9,4,24,52,18,20,7,25,18,10,30,65,6,19,0,2005,10,4,27,58,11,24,3,35,25,1,17,23,76,11,14,1196
137,12,3,25,41,17,14,4,17,13,6,17,45,7,18,0,2006,7,1,25,52,25,16,7,23,19,1,15,17,58,13,13,1284
139,15,2,14,65,17,28,5,20,17,20,19,78,7,10,0,2006,13,4,19,52,19,28,9,20,17,1,12,19,82,6,13,1112
144,18,6,28,49,19,23,5,17,8,11,21,59,5,21,1,2006,9,2,21,60,19,21,4,20,14,1,15,21,60,11,11,1130
137,9,3,19,60,33,23,9,23,14,12,24,69,8,14,0,2008,8,1,31,44,13,22,7,29,24,1,5,15,75,6,19,1155
139,9,4,24,56,21,20,6,39,26,10,19,72,8,13,0,2008,15,2,31,56,13,30,6,24,18,1,6,27,84,8,15,1373
136,16,1,17,62,31,27,10,5,3,7,24,67,8,12,0,2009,15,8,28,50,18,24,6,29,26,1,10,12,80,8,16,1110
138,14,3,21,47,24,20,9,30,20,7,21,69,7,20,0,2009,20,1,25,67,25,31,8,27,19,1,16,22,89,11,11,1417
143,7,2,26,60,27,16,5,24,17,8,24,54,8,11,0,2009,9,5,36,64,18,27,4,23,19,1,13,23,77,5,12,1181
145,14,3,18,52,18,25,5,29,21,10,18,76,4,11,0,2009,9,5,20,56,20,25,6,23,22,1,13,24,78,6,13,1338
136,8,2,24,55,20,22,5,26,21,11,31,70,10,21,1,2010,9,10,18,51,22,18,6,40,31,1,11,19,73,13,16,1352
136,13,2,24,63,24,18,6,15,11,13,14,53,4,12,0,2014,13,10,34,62,23,28,4,16,13,1,12,17,73,8,11,1454
136,15,1,15,55,18,21,4,7,6,10,11,52,2,15,0,2015,22,6,25,57,22,36,11,15,10,1,8,10,93,8,8,1248
